ftu,pmcid,graphic,sex_tag,value,unit
nephron,PMC7443437,41378_2020_164_Fig4_HTML,male,100,um
nephron,PMC7443437,41378_2020_164_Fig4_HTML,male,50,um
islet of Langerhans,PMC7443437,41378_2020_164_Fig4_HTML,female,100,um
nephron,PMC7443437,41378_2020_164_Fig4_HTML,female,20,um
islet of Langerhans,PMC7443437,41378_2020_164_Fig4_HTML,female,50,um
islet of Langerhans,PMC7443437,41378_2020_164_Fig4_HTML,female,20,um
intestinal villus,PMC7443437,41378_2020_164_Fig4_HTML,female,100,um
intestinal villus,PMC7443437,41378_2020_164_Fig4_HTML,female,50,um
intestinal villus,PMC7443437,41378_2020_164_Fig4_HTML,female,20,um
nephron,PMC7443437,41378_2020_164_Fig4_HTML,female,100,um
nephron,PMC7443437,41378_2020_164_Fig4_HTML,female,50,um
prostate glandular acinus,PMC5686796,12610_2017_65_Fig1_HTML,male,100,um
prostate glandular acinus,PMC5686796,12610_2017_65_Fig1_HTML,female,100,um
nephron,PMC5693903,41598_2017_16216_Fig3_HTML,female,50,um
cortical collecting duct,PMC5678369,41598_2017_14932_Fig3_HTML,male,20,um
cortical collecting duct,PMC5678369,41598_2017_14932_Fig3_HTML,male,10,um
cortical collecting duct,PMC5678369,41598_2017_14932_Fig3_HTML,female,20,um
cortical collecting duct,PMC5678369,41598_2017_14932_Fig3_HTML,female,10,um
white pulp of spleen,PMC5647367,41598_2017_13373_Fig4_HTML,female,50,um
red pulp of spleen,PMC5647367,41598_2017_13373_Fig4_HTML,female,50,um
nephron,PMC5658478,247_2017_3931_Fig1_HTML,male,50,um
nephron,PMC5658478,247_2017_3931_Fig1_HTML,male,50,um
nephron,PMC5658478,247_2017_3931_Fig1_HTML,male,20,um
nephron,PMC5658478,247_2017_3931_Fig1_HTML,male,20,um
liver lobule,PMC5670146,fncel-11-00343-g0005,female,40,um
liver lobule,PMC5639266,IEP-98-221-g004,male,100,um
liver lobule,PMC5639266,IEP-98-221-g004,male,100,um
liver lobule,PMC5639266,IEP-98-221-g004,male,100,um
nephron,PMC5686208,41467_2017_1646_Fig1_HTML,male,50,um
nephron,PMC5686208,41467_2017_1646_Fig1_HTML,male,100,um
nephron,PMC5686208,41467_2017_1646_Fig1_HTML,female,50,um
nephron,PMC5686208,41467_2017_1646_Fig1_HTML,female,100,um
nephron,PMC10216377,cells-12-01346-g009,female,1,um
epidermal ridge of digit,PMC10191027,EXP2-2-20210223-g011,female,10,um
epidermal ridge of digit,PMC10191027,EXP2-2-20210223-g011,female,10,um
papillary layer of dermis,PMC10228551,nihms-1899388-f0008,male,50,um
papillary layer of dermis,PMC10228551,nihms-1899388-f0008,male,50,um
papillary layer of dermis,PMC10228551,nihms-1899388-f0008,male,200,um
papillary layer of dermis,PMC10228551,nihms-1899388-f0008,male,200,um
papillary layer of dermis,PMC10228551,nihms-1899388-f0008,male,10,um
papillary layer of dermis,PMC10228551,nihms-1899388-f0008,male,10,um
epidermal ridge of digit,PMC10217499,foods-12-01957-g003,male,50,um
epidermal ridge of digit,PMC10217499,foods-12-01957-g003,male,0.5,um
epidermal ridge of digit,PMC10217499,foods-12-01957-g003,male,50,um
epidermal ridge of digit,PMC10217499,foods-12-01957-g003,male,0.5,um
epidermal ridge of digit,PMC10217499,foods-12-01957-g003,female,50,um
epidermal ridge of digit,PMC10217499,foods-12-01957-g003,female,0.5,um
nephron,PMC10216377,cells-12-01346-g006,female,2,um
nephron,PMC10216377,cells-12-01346-g006,female,1,um
nephron,PMC10216377,cells-12-01346-g002,female,1,um
nephron,PMC11277139,ijms-25-07715-g005,female,75,um
islet of Langerhans,PMC11269803,gr1,male,20,um
islet of Langerhans,PMC11269803,gr1,male,1,um
pancreatic acinus,PMC11269803,gr1,male,20,um
pancreatic acinus,PMC11269803,gr1,male,1,um
nephron,PMC11291673,41598_2024_67636_Fig8_HTML,male,2,um
prostate glandular acinus,PMC11291673,41598_2024_67636_Fig8_HTML,male,2,um
nephron,PMC11291673,41598_2024_67636_Fig8_HTML,female,2,um
prostate glandular acinus,PMC11291673,41598_2024_67636_Fig8_HTML,female,2,um
papillary layer of dermis,PMC11313757,molecules-29-03581-g001,male,1,um
papillary layer of dermis,PMC11313757,molecules-29-03581-g001,female,1,um
white pulp of spleen,PMC11276530,foods-13-02283-g009,male,100,um
red pulp of spleen,PMC11276530,foods-13-02283-g009,male,100,um
white pulp of spleen,PMC11276530,foods-13-02283-g009,female,100,um
red pulp of spleen,PMC11276530,foods-13-02283-g009,female,100,um
epidermal ridge of digit,PMC11299980,elife-88294-fig4,female,50,um
liver lobule,PMC11299980,elife-88294-fig4,female,50,um
papillary layer of dermis,PMC6401155,41598_2019_40042_Fig4_HTML,male,100,um
crypt of Lieberkuhn of large intestine,PMC6395665,41598_2019_39537_Fig1_HTML,male,10,um
nephron,PMC6395665,41598_2019_39537_Fig1_HTML,male,10,um
crypt of Lieberkuhn of large intestine,PMC6395665,41598_2019_39537_Fig1_HTML,male,10,um
nephron,PMC6395665,41598_2019_39537_Fig1_HTML,male,10,um
epidermal ridge of digit,PMC6387974,fpls-10-00172-g006,male,10,um
epidermal ridge of digit,PMC6387974,fpls-10-00172-g006,female,10,um
inner medullary collecting duct,PMC6395713,41598_2019_39430_Fig5_HTML,male,20,um
inner medullary collecting duct,PMC6395713,41598_2019_39430_Fig5_HTML,male,10,um
descending limb of loop of Henle,PMC6395713,41598_2019_39430_Fig5_HTML,male,20,um
descending limb of loop of Henle,PMC6395713,41598_2019_39430_Fig5_HTML,male,10,um
loop of Henle ascending limb thin segment,PMC6395713,41598_2019_39430_Fig5_HTML,male,20,um
loop of Henle ascending limb thin segment,PMC6395713,41598_2019_39430_Fig5_HTML,male,10,um
nephron,PMC6395713,41598_2019_39430_Fig5_HTML,male,20,um
nephron,PMC6395713,41598_2019_39430_Fig5_HTML,male,10,um
prostate glandular acinus,PMC9055906,CPR-55-e13216-g001,female,100,um
prostate glandular acinus,PMC9055906,CPR-55-e13216-g001,female,100,um
prostate glandular acinus,PMC9055906,CPR-55-e13216-g001,female,100,um
prostate glandular acinus,PMC9055906,CPR-55-e13216-g001,female,100,um
papillary layer of dermis,PMC9120110,41467_2022_30471_Fig4_HTML,male,500,um
papillary layer of dermis,PMC9120110,41467_2022_30471_Fig4_HTML,male,500,um
papillary layer of dermis,PMC9120110,41467_2022_30471_Fig4_HTML,female,500,um
papillary layer of dermis,PMC9120110,41467_2022_30471_Fig4_HTML,female,500,um
pancreatic acinus,PMC9081905,EMMM-14-e12860-g005,female,50,um
pancreatic acinus,PMC9081905,EMMM-14-e12860-g005,female,200,um
pancreatic acinus,PMC9081905,EMMM-14-e12860-g005,female,100,um
thick ascending limb of loop of Henle,PMC9119955,CNE-530-1658-g006,female,200,um
nephron,PMC9114725,fendo-13-897196-g002,male,20,um
nephron,PMC9114725,fendo-13-897196-g002,male,20,um
nephron,PMC9057608,jci-132-147253-g222,female,20,um
nephron,PMC9057608,jci-132-147253-g222,female,0.5,um
white pulp of spleen,PMC9099847,ijms-23-04603-g001,female,5020,um
papillary layer of dermis,PMC9120110,41467_2022_30471_Fig3_HTML,female,500,um
nephron,PMC9097848,JCMM-26-2908-g004,female,50,um
nephron,PMC9097848,JCMM-26-2908-g004,female,10,um
intestinal villus,PMC9106349,jci-132-154997-g002,female,20,um
intestinal villus,PMC9106349,jci-132-154997-g002,female,2,um
intestinal villus,PMC9106349,jci-132-154997-g002,female,1,um
intestinal villus,PMC9106349,jci-132-154997-g002,female,0.5,um
intestinal villus,PMC9106349,jci-132-154997-g002,male,20,um
intestinal villus,PMC9106349,jci-132-154997-g002,male,2,um
intestinal villus,PMC9106349,jci-132-154997-g002,male,1,um
intestinal villus,PMC9106349,jci-132-154997-g002,male,0.5,um
intestinal villus,PMC9106349,jci-132-154997-g002,male,20,um
intestinal villus,PMC9106349,jci-132-154997-g002,male,2,um
intestinal villus,PMC9106349,jci-132-154997-g002,male,1,um
intestinal villus,PMC9106349,jci-132-154997-g002,male,0.5,um
intestinal villus,PMC9061966,fphar-13-852669-g002,male,10,um
intestinal villus,PMC9061966,fphar-13-852669-g002,male,25,um
intestinal villus,PMC9061966,fphar-13-852669-g002,male,25,um
intestinal villus,PMC9061966,fphar-13-852669-g002,male,25,um
intestinal villus,PMC9061966,fphar-13-852669-g002,male,25,um
intestinal villus,PMC9061966,fphar-13-852669-g002,male,200,um
intestinal villus,PMC9061966,fphar-13-852669-g002,male,10,um
intestinal villus,PMC9061966,fphar-13-852669-g002,male,10,um
intestinal villus,PMC9061966,fphar-13-852669-g002,male,10,um
intestinal villus,PMC9061966,fphar-13-852669-g002,female,10,um
intestinal villus,PMC9061966,fphar-13-852669-g002,female,25,um
intestinal villus,PMC9061966,fphar-13-852669-g002,female,25,um
intestinal villus,PMC9061966,fphar-13-852669-g002,female,25,um
intestinal villus,PMC9061966,fphar-13-852669-g002,female,25,um
intestinal villus,PMC9061966,fphar-13-852669-g002,female,200,um
intestinal villus,PMC9061966,fphar-13-852669-g002,female,10,um
intestinal villus,PMC9061966,fphar-13-852669-g002,female,10,um
intestinal villus,PMC9061966,fphar-13-852669-g002,female,10,um
islet of Langerhans,PMC9076751,125_2022_5675_Fig6_HTML,male,50,um
islet of Langerhans,PMC9076751,125_2022_5675_Fig6_HTML,male,5,um
crypt of Lieberkuhn of large intestine,PMC9076751,125_2022_5675_Fig6_HTML,male,50,um
crypt of Lieberkuhn of large intestine,PMC9076751,125_2022_5675_Fig6_HTML,male,5,um
crypt of Lieberkuhn of large intestine,PMC9114889,fcimb-12-882843-g005,female,0.1,um
papillary layer of dermis,PMC9120110,41467_2022_30471_Fig2_HTML,male,500,um
papillary layer of dermis,PMC9120110,41467_2022_30471_Fig2_HTML,female,500,um
papillary layer of dermis,PMC9056207,ECAM2022-9302403.006,female,50,um
papillary layer of dermis,PMC9056207,ECAM2022-9302403.006,female,50,um
papillary layer of dermis,PMC9120110,41467_2022_30471_Fig1_HTML,male,500,um
nephron,PMC10854929,animals-14-00508-g006,female,50,um
nephron,PMC10854929,animals-14-00508-g006,female,20,um
white pulp of spleen,PMC10864055,IJG2024-4123737.005,female,50,um
white pulp of spleen,PMC10864055,IJG2024-4123737.005,female,20,um
red pulp of spleen,PMC10864055,IJG2024-4123737.005,female,50,um
red pulp of spleen,PMC10864055,IJG2024-4123737.005,female,20,um
papillary layer of dermis,PMC10864055,IJG2024-4123737.005,female,50,um
papillary layer of dermis,PMC10864055,IJG2024-4123737.005,female,20,um
crypt of Lieberkuhn of large intestine,PMC10867225,fmicb-14-1303235-g001,male,50,um
papillary layer of dermis,PMC10867225,fmicb-14-1303235-g001,male,50,um
papillary layer of dermis,PMC10867225,fmicb-14-1303235-g001,male,95,um
papillary layer of dermis,PMC10867225,fmicb-14-1303235-g001,male,90,um
papillary layer of dermis,PMC10867225,fmicb-14-1303235-g001,male,50,um
crypt of Lieberkuhn of large intestine,PMC10867225,fmicb-14-1303235-g001,male,95,um
crypt of Lieberkuhn of large intestine,PMC10867225,fmicb-14-1303235-g001,male,90,um
crypt of Lieberkuhn of large intestine,PMC10867225,fmicb-14-1303235-g001,male,50,um
nephron,PMC10867225,fmicb-14-1303235-g001,male,50,um
nephron,PMC10867225,fmicb-14-1303235-g001,male,95,um
nephron,PMC10867225,fmicb-14-1303235-g001,male,90,um
nephron,PMC10867225,fmicb-14-1303235-g001,male,50,um
crypt of Lieberkuhn of large intestine,PMC10867225,fmicb-14-1303235-g001,female,50,um
papillary layer of dermis,PMC10867225,fmicb-14-1303235-g001,female,50,um
papillary layer of dermis,PMC10867225,fmicb-14-1303235-g001,female,95,um
papillary layer of dermis,PMC10867225,fmicb-14-1303235-g001,female,90,um
papillary layer of dermis,PMC10867225,fmicb-14-1303235-g001,female,50,um
crypt of Lieberkuhn of large intestine,PMC10867225,fmicb-14-1303235-g001,female,95,um
crypt of Lieberkuhn of large intestine,PMC10867225,fmicb-14-1303235-g001,female,90,um
crypt of Lieberkuhn of large intestine,PMC10867225,fmicb-14-1303235-g001,female,50,um
nephron,PMC10867225,fmicb-14-1303235-g001,female,50,um
nephron,PMC10867225,fmicb-14-1303235-g001,female,95,um
nephron,PMC10867225,fmicb-14-1303235-g001,female,90,um
nephron,PMC10867225,fmicb-14-1303235-g001,female,50,um
crypt of Lieberkuhn of large intestine,PMC10867225,fmicb-14-1303235-g008,female,20,um
crypt of Lieberkuhn of large intestine,PMC10867225,fmicb-14-1303235-g008,female,14,um
nephron,PMC10867225,fmicb-14-1303235-g008,female,20,um
nephron,PMC10867225,fmicb-14-1303235-g008,female,14,um
papillary layer of dermis,PMC10867225,fmicb-14-1303235-g008,female,20,um
papillary layer of dermis,PMC10867225,fmicb-14-1303235-g008,female,14,um
alveolus of lung,PMC10868682,JAVAR-10-720-g007,male,100,um
white pulp of spleen,PMC10868682,JAVAR-10-720-g007,male,100,um
nephron,PMC10868682,JAVAR-10-720-g007,male,100,um
red pulp of spleen,PMC10868682,JAVAR-10-720-g007,male,100,um
alveolus of lung,PMC10868682,JAVAR-10-720-g007,female,100,um
white pulp of spleen,PMC10868682,JAVAR-10-720-g007,female,100,um
nephron,PMC10868682,JAVAR-10-720-g007,female,100,um
red pulp of spleen,PMC10868682,JAVAR-10-720-g007,female,100,um
epidermal ridge of digit,PMC9860590,ijms-24-01132-g003,male,25,um
epidermal ridge of digit,PMC9860590,ijms-24-01132-g003,male,100,um
epidermal ridge of digit,PMC9860590,ijms-24-01132-g003,male,25,um
epidermal ridge of digit,PMC9860590,ijms-24-01132-g003,male,100,um
intestinal villus,PMC9863741,nutrients-15-00376-g001,male,50,um
intestinal villus,PMC9863741,nutrients-15-00376-g001,female,50,um
pancreatic acinus,PMC9880899,fcell-10-1088055-g006,female,400,um
pancreatic acinus,PMC9880899,fcell-10-1088055-g006,female,200,um
prostate glandular acinus,PMC9874957,RAF-22-0022fig1,male,50,um
prostate glandular acinus,PMC9874957,RAF-22-0022fig1,female,50,um
prostate glandular acinus,PMC9874957,RAF-22-0022fig1,male,50,um
pancreatic acinus,PMC9870996,42003_2023_4482_Fig5_HTML,female,500,um
white pulp of spleen,PMC9863030,life-13-00176-g001,female,200,um
red pulp of spleen,PMC9863030,life-13-00176-g001,female,200,um
intestinal villus,PMC9863030,life-13-00176-g001,female,200,um
white pulp of spleen,PMC9863030,life-13-00176-g001,male,200,um
red pulp of spleen,PMC9863030,life-13-00176-g001,male,200,um
intestinal villus,PMC9863030,life-13-00176-g001,male,200,um
islet of Langerhans,PMC9898924,13287_2023_3235_Fig2_HTML,male,50,um
liver lobule,PMC9898924,13287_2023_3235_Fig2_HTML,male,200,um
liver lobule,PMC9898924,13287_2023_3235_Fig2_HTML,male,200,um
islet of Langerhans,PMC9898924,13287_2023_3235_Fig2_HTML,male,200,um
islet of Langerhans,PMC9898924,13287_2023_3235_Fig2_HTML,male,200,um
islet of Langerhans,PMC9898924,13287_2023_3235_Fig2_HTML,male,200,um
islet of Langerhans,PMC9898924,13287_2023_3235_Fig2_HTML,male,200,um
liver lobule,PMC9898924,13287_2023_3235_Fig2_HTML,male,50,um
liver lobule,PMC9898924,13287_2023_3235_Fig2_HTML,male,200,um
liver lobule,PMC9898924,13287_2023_3235_Fig2_HTML,male,200,um
islet of Langerhans,PMC9898924,13287_2023_3235_Fig2_HTML,female,50,um
liver lobule,PMC9898924,13287_2023_3235_Fig2_HTML,female,200,um
liver lobule,PMC9898924,13287_2023_3235_Fig2_HTML,female,200,um
islet of Langerhans,PMC9898924,13287_2023_3235_Fig2_HTML,female,200,um
islet of Langerhans,PMC9898924,13287_2023_3235_Fig2_HTML,female,200,um
islet of Langerhans,PMC9898924,13287_2023_3235_Fig2_HTML,female,200,um
islet of Langerhans,PMC9898924,13287_2023_3235_Fig2_HTML,female,200,um
liver lobule,PMC9898924,13287_2023_3235_Fig2_HTML,female,50,um
liver lobule,PMC9898924,13287_2023_3235_Fig2_HTML,female,200,um
liver lobule,PMC9898924,13287_2023_3235_Fig2_HTML,female,200,um
prostate glandular acinus,PMC9874957,RAF-22-0022fig2,male,50,um
prostate glandular acinus,PMC9874957,RAF-22-0022fig2,male,50,um
prostate glandular acinus,PMC9874957,RAF-22-0022fig2,female,50,um
prostate glandular acinus,PMC9874957,RAF-22-0022fig2,female,50,um
nephron,PMC9884226,41467_2023_36068_Fig4_HTML,male,4,um
nephron,PMC9884226,41467_2023_36068_Fig4_HTML,male,20,um
nephron,PMC9884226,41467_2023_36068_Fig4_HTML,male,20,um
nephron,PMC9884226,41467_2023_36068_Fig4_HTML,female,4,um
nephron,PMC9884226,41467_2023_36068_Fig4_HTML,female,20,um
nephron,PMC9884226,41467_2023_36068_Fig4_HTML,female,20,um
epidermal ridge of digit,PMC5709413,41467_2017_2005_Fig1_HTML,female,25,um
white pulp of spleen,PMC5723638,fimmu-08-01712-g002,female,25,um
white pulp of spleen,PMC5723638,fimmu-08-01712-g002,female,100,um
red pulp of spleen,PMC5723638,fimmu-08-01712-g002,female,25,um
red pulp of spleen,PMC5723638,fimmu-08-01712-g002,female,100,um
white pulp of spleen,PMC5723638,fimmu-08-01712-g002,female,25,um
white pulp of spleen,PMC5723638,fimmu-08-01712-g002,female,100,um
red pulp of spleen,PMC5723638,fimmu-08-01712-g002,female,25,um
red pulp of spleen,PMC5723638,fimmu-08-01712-g002,female,100,um
white pulp of spleen,PMC5723638,fimmu-08-01712-g001,female,250,um
white pulp of spleen,PMC5723638,fimmu-08-01712-g001,female,100,um
white pulp of spleen,PMC5723638,fimmu-08-01712-g001,female,50,um
red pulp of spleen,PMC5723638,fimmu-08-01712-g001,female,250,um
red pulp of spleen,PMC5723638,fimmu-08-01712-g001,female,100,um
red pulp of spleen,PMC5723638,fimmu-08-01712-g001,female,50,um
white pulp of spleen,PMC5723638,fimmu-08-01712-g001,female,250,um
white pulp of spleen,PMC5723638,fimmu-08-01712-g001,female,100,um
white pulp of spleen,PMC5723638,fimmu-08-01712-g001,female,50,um
red pulp of spleen,PMC5723638,fimmu-08-01712-g001,female,250,um
red pulp of spleen,PMC5723638,fimmu-08-01712-g001,female,100,um
red pulp of spleen,PMC5723638,fimmu-08-01712-g001,female,50,um
white pulp of spleen,PMC5723638,fimmu-08-01712-g001,female,250,um
white pulp of spleen,PMC5723638,fimmu-08-01712-g001,female,100,um
white pulp of spleen,PMC5723638,fimmu-08-01712-g001,female,50,um
red pulp of spleen,PMC5723638,fimmu-08-01712-g001,female,250,um
red pulp of spleen,PMC5723638,fimmu-08-01712-g001,female,100,um
red pulp of spleen,PMC5723638,fimmu-08-01712-g001,female,50,um
white pulp of spleen,PMC5723638,fimmu-08-01712-g001,female,250,um
white pulp of spleen,PMC5723638,fimmu-08-01712-g001,female,100,um
white pulp of spleen,PMC5723638,fimmu-08-01712-g001,female,50,um
red pulp of spleen,PMC5723638,fimmu-08-01712-g001,female,250,um
red pulp of spleen,PMC5723638,fimmu-08-01712-g001,female,100,um
red pulp of spleen,PMC5723638,fimmu-08-01712-g001,female,50,um
white pulp of spleen,PMC5723638,fimmu-08-01712-g001,male,250,um
white pulp of spleen,PMC5723638,fimmu-08-01712-g001,male,100,um
white pulp of spleen,PMC5723638,fimmu-08-01712-g001,male,50,um
red pulp of spleen,PMC5723638,fimmu-08-01712-g001,male,250,um
red pulp of spleen,PMC5723638,fimmu-08-01712-g001,male,100,um
red pulp of spleen,PMC5723638,fimmu-08-01712-g001,male,50,um
white pulp of spleen,PMC5723638,fimmu-08-01712-g001,male,250,um
white pulp of spleen,PMC5723638,fimmu-08-01712-g001,male,100,um
white pulp of spleen,PMC5723638,fimmu-08-01712-g001,male,50,um
red pulp of spleen,PMC5723638,fimmu-08-01712-g001,male,250,um
red pulp of spleen,PMC5723638,fimmu-08-01712-g001,male,100,um
red pulp of spleen,PMC5723638,fimmu-08-01712-g001,male,50,um
descending limb of loop of Henle,PMC5715029,41598_2017_17069_Fig3_HTML,female,50,um
descending limb of loop of Henle,PMC5723708,gr4,female,50,um
descending limb of loop of Henle,PMC5723708,gr4,female,5,um
crypt of Lieberkuhn of large intestine,PMC5725449,41598_2017_17304_Fig6_HTML,female,65,um
crypt of Lieberkuhn of large intestine,PMC5725449,41598_2017_17304_Fig6_HTML,female,25,um
pancreatic acinus,PMC5723096,12958_2017_312_Fig2_HTML,female,50,um
islet of Langerhans,PMC8202734,gr1,female,50,um
islet of Langerhans,PMC8202734,gr1,female,50,um
pancreatic acinus,PMC8202734,gr1,female,50,um
pancreatic acinus,PMC8202734,gr1,female,50,um
red pulp of spleen,PMC8173966,13287_2021_2382_Fig5_HTML,female,100,um
papillary layer of dermis,PMC8193438,jamanetwopen-e2111369-g004,female,20,um
papillary layer of dermis,PMC8193438,jamanetwopen-e2111369-g004,female,20,um
papillary layer of dermis,PMC8193438,jamanetwopen-e2111369-g004,female,100,um
papillary layer of dermis,PMC8193438,jamanetwopen-e2111369-g004,female,100,um
prostate glandular acinus,PMC8165781,12958_2021_765_Fig2_HTML,female,50,um
islet of Langerhans,PMC8203638,41598_2021_91745_Fig4_HTML,female,50,um
pancreatic acinus,PMC8203638,41598_2021_91745_Fig4_HTML,female,50,um
pancreatic acinus,PMC8203638,41598_2021_91745_Fig4_HTML,female,250,um
